location	product_ean	store_name	code
Africa/Douala	1102211608859	Tonga	CM
Africa/Lagos	4245298201463	Igbara-Odo	NG
Europe/Moscow	8073934154240	Volokolamsk	RU
Europe/Istanbul	9082436226507	Gaziantep	TR
America/New_York	9863015889708	Jersey City	US
Asia/Kuala_Lumpur	6789436943511	Kampung Ayer Molek	MY
Asia/Manila	7645008122069	Pilar	PH
Asia/Almaty	6813761527914	Otegen Batyra	KZ
Africa/Tunis	7362881373097	Msaken	TN
Africa/Lubumbashi	8685029797043	Beni	CD
Europe/Moscow	6557855061129	Kireyevsk	RU
America/Cuiaba	3204166676476	Nova Xavantina	BR
Europe/Paris	1393770358952	Quimper	FR
Asia/Shanghai	2398384450961	Ulanhot	CN
Europe/Warsaw	1652576665382	Brzeg	PL
Europe/Berlin	0968227324937	Memmingen	DE
America/Chicago	0782594842456	Brenham	US
Asia/Tokyo	0120003820754	Yao	JP
Africa/Dar_es_Salaam	8325108050910	Mwandiga	TZ
Europe/Vienna	2059625530179	Floridsdorf	AT
America/Caracas	2954371107111	La Victoria	VE
Asia/Manila	3234008192888	Santa Catalina	PH
America/New_York	0447352568350	Gainesville	US
Asia/Tokyo	2259866339207	Toyokawa	JP
Africa/Tunis	4208783682123	Msaken	TN
America/Los_Angeles	7507607145972	Santa Maria	US
Asia/Kolkata	6348925173619	Barpeta	IN
Europe/Berlin	4157292883784	Gronau	DE
Asia/Shanghai	2798527132448	Tianfu	CN
America/Los_Angeles	7506732059130	Bothell West	US
Europe/Moscow	2655297845551	Petrozavodsk	RU
America/El_Salvador	3075797392505	Sonzacate	SV
Asia/Kuala_Lumpur	7826591826941	Teluk Intan	MY
Europe/Paris	0697978736460	Elbeuf	FR
Europe/London	1812340925740	Newbury	GB
America/Chicago	8360955029009	Hueytown	US
Asia/Manila	1139626897462	Recodo	PH
Asia/Tokyo	1100168323320	Annaka	JP
Asia/Shanghai	0168398884951	Yingkou	CN
Europe/Berlin	6789998491093	Karben	DE
America/Sao_Paulo	4900919324401	Buri	BR
Asia/Kolkata	0277788492543	Bachhraon	IN
Asia/Kolkata	2055287821136	Kheda	IN
America/New_York	3257672572725	Martinsburg	US
Africa/Casablanca	0950988442982	Oulmes	MA
Asia/Kolkata	2390468119726	Pandua	IN
Asia/Dili	0719951309666	Maliana	TL
Australia/Perth	3254936360272	Perth	AU
Europe/Moscow	4891102828434	Bavly	RU
Asia/Karachi	6111363839061	Hasilpur	PK
America/Los_Angeles	1289690573141	Davis	US
Europe/Moscow	1025306614934	Solntsevo	RU
Asia/Kolkata	2699257349345	Udumalaippettai	IN
America/Chicago	6496390315758	Pekin	US
Europe/Madrid	0313729056105	Gernika-Lumo	ES
Europe/Amsterdam	6285144144078	Barneveld	NL
Africa/Dar_es_Salaam	1395241520844	Mwandiga	TZ
America/New_York	5638986242791	Mechanicsville	US
Asia/Yekaterinburg	4892085109350	Beryozovsky	RU
Africa/Algiers	9013751742700	Beni Douala	DZ
Asia/Kolkata	0993749092811	Saharsa	IN
Asia/Kolkata	0494074132420	Sambalpur	IN
Asia/Kolkata	3873030917115	Aistala	IN
America/New_York	6534632055236	Sun City Center	US
Europe/Rome	7393722416628	Francavilla Fontana	IT
America/Sao_Paulo	0359762001689	Viradouro	BR
Asia/Dili	5992799031387	Maliana	TL
Asia/Manila	1327157335922	Sorsogon	PH
America/New_York	3672856969410	West Chester	US
Asia/Karachi	4050192019058	Tharu Shah	PK
Asia/Yekaterinburg	0328457794236	Kuvandyk	RU
America/Montevideo	4081010335388	Durazno	UY
Europe/Madrid	4372944764598	el Camp de l'Arpa del Clot	ES
Europe/London	1886299314962	Bushey	GB
Asia/Bangkok	8248570672155	Thap Than	TH
America/Panama	6076845010485	Veracruz	PA
America/New_York	1866269312280	Fitchburg	US
America/Chicago	3414784619032	Independence	US
Asia/Kuala_Lumpur	5056675717229	Teluk Intan	MY
Europe/Madrid	1100904571114	Gandia	ES
America/Chicago	8222788068504	Rolla	US
Asia/Kolkata	2081811756827	Elamanchili	IN
Asia/Vladivostok	6445792204344	Lesozavodsk	RU
Asia/Karachi	6528648620397	Qadirpur Ran	PK
Europe/Belgrade	5870683169364	Sremska Mitrovica	RS
America/Denver	4369793854228	Aurora	US
Europe/Madrid	7205530924748	Puertollano	ES
Africa/Tunis	2515952186279	El Alia	TN
Europe/Paris	2736255447892	Ajaccio	FR
America/Guatemala	5826299292064	Chichicastenango	GT
Asia/Kolkata	5117422390635	Deoli	IN
America/Chicago	9016693894384	San Juan	US
Europe/Moscow	1965237883118	Kireyevsk	RU
America/Bogota	2224316487166	Buenaventura	CO
America/Chicago	4809705923999	Murray	US
Asia/Kolkata	0872631611777	Tiruppuvanam	IN
America/Argentina/Buenos_Aires	7086975655844	Tandil	AR
Europe/Moscow	3101620790245	Malakhovka	RU
Africa/Algiers	4028849038806	El Achir	DZ
America/Argentina/Cordoba	9336031473874	Rafaela	AR
Europe/Paris	4998035362971	Marseille 11	FR
Asia/Karachi	2038623495529	Daud Khel	PK
America/Belem	3893522302762	Soure	BR
Asia/Manila	4365412668887	Guyong	PH
America/New_York	2804962047671	Norwalk	US
Africa/Algiers	6458028254365	Messaad	DZ
America/Guayaquil	9317234252176	Cuenca	EC
Europe/Brussels	9272150194545	Denderleeuw	BE
America/Boise	1158796754528	Nampa	US
America/Toronto	1590954164358	Markham	CA
Asia/Bangkok	3700336635613	Yasothon	TH
Europe/Vienna	8284674542635	Floridsdorf	AT
America/New_York	6088907384267	Sicklerville	US
Europe/Berlin	8132918861045	Hermsdorf	DE
Europe/Istanbul	4879749774307	Bergama	TR
Asia/Yangon	5828488596724	Kyaikto	MM
Europe/Berlin	7495238477930	Gronau	DE
America/Los_Angeles	5203346951165	Laguna Niguel	US
Atlantic/Azores	2716246880105	Ponta Delgada	PT
Europe/Berlin	9773140241206	Albstadt	DE
Europe/Helsinki	0701571032406	Tornio	FI
Europe/Madrid	9196062160156	Talavera de la Reina	ES
Asia/Vladivostok	4959920560827	Lesozavodsk	RU
America/New_York	0901099698140	Keene	US
Asia/Jakarta	9746533885936	Randudongkal	ID
Europe/Paris	0154306797208	Le Chesnay	FR
Asia/Manila	4787978206073	Calauan	PH
America/Belem	5329239875759	Soure	BR
Asia/Yekaterinburg	0508751511580	Beryozovsky	RU
Europe/Lisbon	7362635220615	Custoias	PT
America/Chicago	3691493795497	Fairview Heights	US
Asia/Kolkata	8885003220103	Haldwani	IN
America/Sao_Paulo	2035487337552	Valinhos	BR
Asia/Tehran	5575046886765	Nowshahr	IR
Europe/Rome	1498749596288	Malnate	IT
America/Manaus	7361404413142	Itacoatiara	BR
America/Detroit	1843371011881	Port Huron	US
Europe/Rome	1888815329023	Catania	IT
Europe/Berlin	6984102381523	Siegburg	DE
Asia/Kolkata	9283792128539	Jashpurnagar	IN
Asia/Kolkata	3206757770679	Gariadhar	IN
America/Caracas	8011996766636	La Victoria	VE
Asia/Kolkata	7324594434922	Rafiganj	IN
Europe/Madrid	0103014806764	Reus	ES
Asia/Ho_Chi_Minh	3499090776044	Sa Dec	VN
Europe/Madrid	4414174078295	Baza	ES
Europe/London	4731607114574	Lymington	GB
Europe/Amsterdam	8038512240487	Hardenberg	NL
America/Chicago	9590648045569	South Lawndale	US
America/Toronto	6795778358616	Markham	CA
Europe/Brussels	4853173398902	Gembloux	BE
Africa/Kampala	3402314490619	Paidha	UG
Asia/Shanghai	9383467068167	Shaowu	CN
America/Maceio	0516534128061	Aracaju	BR
Europe/Zaporozhye	3515289541405	Svatove	UA
Europe/Sofia	9852329928128	Smolyan	BG
Europe/London	5019633945911	Viewpark	GB
Europe/Berlin	7944483274196	Hofheim am Taunus	DE
Asia/Kolkata	4946833886915	Leteri	IN
America/Los_Angeles	8196808945062	Pahrump	US
America/Sao_Paulo	4955273826740	Sarandi	BR
America/Recife	5585974724381	Cabo	BR
Africa/Niamey	0192453087322	Mirriah	NE
Africa/Algiers	4534385192747	Frenda	DZ
Asia/Kolkata	6808329265735	Puducherry	IN
America/Sao_Paulo	0861526349666	Curitiba	BR
America/Los_Angeles	1218108565461	Troutdale	US
Asia/Tokyo	7586568502499	Shimotoda	JP
Europe/Rome	2284332757957	Francavilla Fontana	IT
Europe/Rome	8670869564740	Bisceglie	IT
America/New_York	7184988185416	Harrisburg	US
Europe/Paris	9864336494244	Arles	FR
Europe/Berlin	0526329874578	Bretten	DE
Europe/Madrid	9173848540418	el Camp de l'Arpa del Clot	ES
Europe/Oslo	1545572696170	Harstad	NO
Asia/Kolkata	4714341780977	Lal Bahadur Nagar	IN
Africa/Lagos	4017507723635	Argungu	NG
Africa/Bamako	1043353395866	Kati	ML
Asia/Karachi	9344075945431	Tharu Shah	PK
Europe/Paris	3816052443460	Saint-Omer	FR
Europe/Minsk	5123661889038	Vitebsk	BY
America/New_York	0318377162062	Chillum	US
America/Glace_Bay	6527845042254	Sydney	CA
Asia/Shanghai	1915390278931	Pucheng	CN
America/Guayaquil	9889621780468	Cuenca	EC
America/Los_Angeles	3207374096296	Lompoc	US
Asia/Seoul	6889762479330	Goyang-si	KR
Africa/Bangui	7969549035474	Carnot	CF
America/Sao_Paulo	2233570520212	Sarandi	BR
Asia/Shanghai	8324194810460	Zaozhuang	CN
America/New_York	2131956968330	Kendall	US
Asia/Manila	7055333848921	Antipolo	PH
Europe/Madrid	8882477241306	San Juan de Aznalfarache	ES
Europe/London	6164746881607	East Dereham	GB
Europe/Moscow	6922102529002	Naro-Fominsk	RU
Europe/Podgorica	8058544068583	Budva	ME
America/New_York	6862838157431	New Canaan	US
Europe/Helsinki	3782391064225	Tornio	FI
America/Sao_Paulo	9140700498446	Curitiba	BR
Europe/Berlin	5210327130594	Burscheid	DE
Africa/Blantyre	3289590316686	Salima	MW
America/New_York	2237882684389	Malden	US
Europe/Warsaw	5175666993876	Brzeg	PL
Europe/Moscow	1410616939899	Yablonovskiy	RU
Africa/Tripoli	5890186166516	Ghat	LY
Europe/Rome	2793874942108	Sassari	IT
Asia/Kolkata	3318138901777	Chharra	IN
Europe/Rome	1781114022445	Volla	IT
America/Los_Angeles	1022258632078	Sunnyside	US
Africa/Lagos	4763252842816	Shagamu	NG
Australia/Sydney	9173718222185	Griffith	AU
Europe/Paris	6257021803927	Lons-le-Saunier	FR
Europe/Rome	2875734139870	Tortona	IT
Asia/Kolkata	9692202897956	Pandua	IN
Asia/Jakarta	2652748478184	Jambi City	ID
Europe/Malta	7988953200414	Valletta	MT
Europe/London	3328314463425	High Wycombe	GB
Africa/Luanda	5962920585843	Luena	AO
Europe/Moscow	5565539489320	Alatyr’	RU
Africa/Algiers	8780071450301	Thenia	DZ
Asia/Kolkata	7658572815794	Rafiganj	IN
America/Boise	4041728813172	Nampa	US
America/Chicago	1896299277785	Independence	US
Asia/Tokyo	7637872098663	Komono	JP
America/Chicago	8618359438010	Coralville	US
America/Chicago	0668098372920	Palestine	US
Asia/Baku	5045881464041	Qazax	AZ
Europe/Madrid	6366273770311	Tudela	ES
America/Toronto	6324104253020	Markham	CA
Europe/Volgograd	2604161789880	Mikhaylovka	RU
America/New_York	6416334439548	Leland	US
Europe/London	6271151135598	Newbury	GB
Africa/Tunis	0233928293685	El Alia	TN
America/New_York	5288610762180	Lebanon	US
America/Los_Angeles	3983672851415	Camarillo	US
America/Chicago	6168034811093	Estelle	US
Africa/Algiers	9216491167110	Bordj Zemoura	DZ
America/Caracas	6476395218179	La Victoria	VE
America/New_York	1458479004545	North Lauderdale	US
Europe/Berlin	8312141473929	Karben	DE
Europe/Copenhagen	6093965096489	Frederiksberg	DK
America/New_York	3705761201051	Fitchburg	US
America/New_York	7875825278308	Bridgeport	US
Europe/London	7654851531249	Inverness	GB
Europe/Volgograd	2125991678347	Mikhaylovka	RU
Asia/Bangkok	0131036298045	Yasothon	TH
Asia/Tbilisi	3884165433074	Kobuleti	GE
Europe/London	0384151490119	Selby	GB
Europe/Madrid	1337815432269	Segundo Ensanche	ES
Asia/Yekaterinburg	3365138493900	Saraktash	RU
Asia/Bangkok	4437174768973	Tak Bai	TH
Asia/Shanghai	7980038669857	Pucheng	CN
Africa/Dar_es_Salaam	3097031503539	Chanika	TZ
Europe/Berlin	6529628532303	Gauting	DE
Asia/Hebron	2039752323974	East Jerusalem	PS
Europe/Berlin	2228704096329	Schleswig	DE
Asia/Bangkok	9650323424208	Roi Et	TH
America/Mexico_City	9268006750836	Tuxtla	MX
Europe/Berlin	4584442179082	Siegburg	DE
Asia/Jakarta	3794792303735	Diwek	ID
Asia/Jerusalem	3431444156140	Ganei Tikva	IL
Asia/Vladivostok	8460750619457	Nikolayevsk-on-Amure	RU
Asia/Kolkata	8325540076899	Calangute	IN
America/New_York	7024776758456	Middletown	US
Asia/Kolkata	2737893836833	Malaut	IN
America/New_York	4985905485410	Cypress Hills	US
Europe/Madrid	2694285691046	Las Gabias	ES
America/Bogota	9963225531074	Madrid	CO
Africa/Maputo	1794304102469	Maxixe	MZ
Asia/Damascus	6990332216177	Tadmur	SY
Europe/Amsterdam	8829108571128	Hardenberg	NL
Europe/Berlin	0957330185481	Gronau	DE
Asia/Manila	6836165821778	Talisay	PH
America/New_York	8786928376329	Dublin	US
Europe/Berlin	5497685755441	Stade	DE
America/Argentina/Ushuaia	3012705492070	Ushuaia	AR
America/Argentina/Cordoba	6898935204273	Rafaela	AR
Europe/Berlin	1034032194474	Trossingen	DE
Asia/Kolkata	6004320698781	Amreli	IN
Europe/London	3423425256918	Brierley Hill	GB
America/Los_Angeles	3440470312123	Opportunity	US
Asia/Makassar	4323719037775	Majene	ID
Indian/Antananarivo	6258244332041	Sakaraha	MG
America/Fortaleza	8475790813017	Guaraciaba do Norte	BR
Australia/Sydney	2288123084130	Strathfield	AU
America/Caracas	4926077576612	La Victoria	VE
Africa/Tunis	9142158110581	El Alia	TN
Asia/Karachi	6871754065096	Kot Addu	PK
Europe/Madrid	0048943220598	Gernika-Lumo	ES
Europe/Rome	7162560855261	Campobasso	IT
Europe/Rome	5069181502760	Falconara Marittima	IT
Asia/Tehran	7424029613141	Shahre Jadide Andisheh	IR
Asia/Tehran	4172024741774	Darreh Shahr	IR
America/New_York	7286598918320	Peabody	US
America/New_York	8444524743920	Stockbridge	US
America/Detroit	8700503251719	Waverly	US
Europe/Madrid	6088194165440	Palafrugell	ES
Asia/Karachi	7356702795441	Kot Addu	PK
America/Mexico_City	9141542958907	Teziutlan	MX
Africa/Nairobi	3775669098428	Busia	KE
Europe/Rome	4466896805970	Cordenons	IT
Asia/Kolkata	2813894471652	Rangia	IN
Asia/Tehran	0910264809113	Shahre Jadide Andisheh	IR
Europe/Moscow	3527445939223	Krymsk	RU
America/Detroit	4602076908349	Port Huron	US
America/Mexico_City	3462374717224	Jocotepec	MX
Asia/Kolkata	0799664093441	Osmanabad	IN
Asia/Manila	7583039888304	Cebu City	PH
Asia/Jakarta	5376757425485	Pekanbaru	ID
Asia/Jerusalem	1441156934280	Ganei Tikva	IL
America/Chicago	6621560514598	Muskogee	US
Australia/Melbourne	2078535863894	Wheelers Hill	AU
Asia/Seoul	0890363133589	Goyang-si	KR
America/Toronto	9578277270668	Markham	CA
Europe/Berlin	5356539648622	Wesseling	DE
Africa/Casablanca	8802984956128	Oulmes	MA
Asia/Baghdad	2830048578289	Karbala	IQ
Asia/Vladivostok	5492350543996	Nikolayevsk-on-Amure	RU
Africa/Algiers	6483040026836	Frenda	DZ
Africa/Casablanca	6696084630604	Temara	MA
Asia/Kolkata	7983273696527	Dalsingh Sarai	IN
America/New_York	7199430802643	Mechanicsville	US
Africa/Algiers	9132916141018	Beni Douala	DZ
Asia/Jakarta	5831736336843	Cibinong	ID
Europe/Paris	9470334408574	Pamiers	FR
Europe/Rome	4717927856417	Perugia	IT
Asia/Shanghai	1927984486721	Zaozhuang	CN
America/Chicago	0344677886469	Fairview Heights	US
America/El_Salvador	6737790162161	Ilopango	SV
America/Detroit	7802631017395	Waverly	US
Pacific/Port_Moresby	3511396228253	Mount Hagen	PG
America/Mexico_City	1609001989841	Santa Rosa Jauregui	MX
Africa/Lubumbashi	1658810017924	Yangambi	CD
Europe/Berlin	9419401938798	Wittenau	DE
Africa/Lagos	6592458800829	Gaya	NG
Africa/Lubumbashi	0618200272709	Kamina	CD
Asia/Tokyo	1425290518650	Okegawa	JP
Australia/Sydney	9691374696787	Nowra	AU
America/Chicago	0948337484073	Columbia Heights	US
America/New_York	5054659501406	Lakewood	US
America/Chicago	0996876396920	Fresno	US
Europe/London	5778657208562	Westbury	GB
Europe/Berlin	8859483883813	Zeitz	DE
Europe/Malta	9819222854046	Valletta	MT
America/Los_Angeles	1353049617203	Norco	US
Europe/Berlin	8427251991314	Dahlem	DE
America/Glace_Bay	1931974238719	Sydney	CA
Europe/Warsaw	8991710863073	Reda	PL
Europe/Rome	0376451809180	Portogruaro	IT
America/Bogota	0680911755451	San Carlos	CO
Europe/London	9833734172788	Brierley Hill	GB
Europe/Rome	6407271878392	Novara	IT
America/Chicago	8613830067079	Abilene	US
Europe/London	8543726284610	Arbroath	GB
America/New_York	4400752787789	Malden	US
America/Guatemala	4171118136670	Chichicastenango	GT
Asia/Colombo	5465150361473	Dehiwala-Mount Lavinia	LK
America/Los_Angeles	5616319381973	Riverbank	US
Europe/Madrid	0388108913560	Leioa	ES
Asia/Karachi	9826250328524	Mianwali	PK
America/Chicago	6181551856248	Searcy	US
America/Los_Angeles	3549124594028	Camarillo	US
Asia/Kolkata	2256401045654	Saharsa	IN
America/New_York	2729066465186	Cypress Hills	US
Africa/Dar_es_Salaam	5062904427685	Iringa	TZ
Africa/Dar_es_Salaam	2828375522587	Nyangao	TZ
Europe/Rome	3822207081500	Cordenons	IT
Europe/Paris	3458703695004	Elbeuf	FR
Asia/Shanghai	9942994609993	Foshan	CN
America/Chicago	1976701833355	Lino Lakes	US
America/Los_Angeles	5396157573692	Troutdale	US
America/Sao_Paulo	9088288794041	Carlos Barbosa	BR
Asia/Seoul	1906915844465	T’aebaek	KR
Asia/Barnaul	6518962594832	Novosilikatnyy	RU
America/Santiago	3913299242709	Chiguayante	CL
Asia/Bangkok	1659080380138	Bua Yai	TH
Europe/Madrid	1277021646671	Gernika-Lumo	ES
America/Guayaquil	1562869009192	Cuenca	EC
Europe/Skopje	5432067193022	Bogovinje	MK
Pacific/Auckland	5230058707377	Timaru	NZ
America/Los_Angeles	1191248591647	Visitacion Valley	US
Europe/Berlin	3393914666149	Rudolstadt	DE
America/Mexico_City	5196308936334	San Lorenzo Acopilco	MX
Europe/Madrid	1509753523648	Reus	ES
Africa/Luanda	0979276227964	Luena	AO
Asia/Kabul	8071948109256	Sar-e Pul	AF
Asia/Bangkok	4931712293298	Thap Than	TH
Asia/Manila	7151852173565	Calauan	PH
Europe/Madrid	0915235239807	Novelda	ES
Africa/Dar_es_Salaam	8002729645748	Kidodi	TZ
Europe/Berlin	9773812819153	Memmingen	DE
Asia/Krasnoyarsk	0506620679782	Lesosibirsk	RU
Africa/Windhoek	8831265505755	Okahandja	NA
America/New_York	9928764473384	Lakewood	US
Europe/Rome	7940697923523	Novara	IT
America/Matamoros	3671050538569	Heroica Matamoros	MX
Europe/Paris	7970971090740	Montpellier	FR
Asia/Seoul	7551849066304	Nonsan	KR
Europe/Warsaw	3926211820527	Reda	PL
Europe/Amsterdam	6264583477237	Tongelre	NL
Asia/Tehran	8939107094143	Darreh Shahr	IR
Europe/London	5651405063067	Poulton-le-Fylde	GB
Asia/Colombo	7456024962962	Dehiwala-Mount Lavinia	LK
Asia/Seoul	2266514420439	Goyang-si	KR
Europe/Rome	9872235236841	Agrigento	IT
Asia/Manila	5394546127273	Burgos	PH
America/Mexico_City	8996908947252	Jocotepec	MX
Europe/Moscow	1498935821194	Bavly	RU
America/Havana	8240003420173	Corralillo	CU
Europe/Berlin	9101921517736	Landshut	DE
Asia/Kolkata	8769921796325	Aistala	IN
America/New_York	9903985504871	Scarsdale	US
America/Sao_Paulo	8548696918008	Loanda	BR
America/Los_Angeles	0104285149666	Keizer	US
Africa/Lagos	0229905679856	Gaya	NG
America/Chicago	8413671594372	Lino Lakes	US
Asia/Colombo	7942039493725	Hendala	LK
Europe/Rome	3583865739362	Ariccia	IT
America/New_York	3880084047675	Gainesville	US
Europe/Moscow	6076610433440	Kovylkino	RU
Asia/Jerusalem	1345198686155	Ganei Tikva	IL
Europe/Rome	0171753930903	Ragusa	IT
Asia/Jakarta	9877935370574	Muncar	ID
Europe/Moscow	2445672041278	Shushary	RU
Asia/Bangkok	7147165533714	Nakhon Pathom	TH
Europe/Zaporozhye	3435261795193	Svatove	UA
America/New_York	6312365995537	Newburgh	US
Asia/Kolkata	0672978769533	Gajendragarh	IN
Asia/Tokyo	2256571023711	Iwade	JP
America/Sao_Paulo	1657784401203	Viradouro	BR
Europe/Rome	8147543190651	Catania	IT
Africa/Windhoek	2331013533598	Okahandja	NA
Asia/Karachi	5758848903964	Jhol	PK
America/Argentina/Cordoba	1372342539661	Rafaela	AR
Europe/Moscow	6664470013485	Naro-Fominsk	RU
Asia/Shanghai	4079399980077	Dongfeng	CN
Asia/Tehran	1692219231468	Nowshahr	IR
America/Panama	6915385640267	Veracruz	PA
America/Sao_Paulo	8371606392601	Resplendor	BR
Asia/Jakarta	6666373475322	Pameungpeuk	ID
America/Sao_Paulo	0199155663595	Miracema	BR
America/Merida	0772850054242	Progreso	MX
Asia/Kolkata	2932437623263	Amreli	IN
Asia/Tokyo	0423274894074	Inawashiro	JP
Asia/Jerusalem	9778707626649	Ramla	IL
Asia/Manila	8117507714162	Recodo	PH
Africa/Johannesburg	3233757021678	Vryheid	ZA
Asia/Manila	5303454013028	Guyong	PH
Africa/Dar_es_Salaam	6009207217154	Same	TZ
Asia/Tashkent	5247474834068	Andijon	UZ
Asia/Shanghai	4295160921227	Wacheng	CN
America/Los_Angeles	1372850961992	Kent	US
Asia/Kolkata	2704211741193	Barpeta	IN
America/Caracas	1314823361200	Tinaquillo	VE
Europe/Berlin	1342159532919	Hofheim am Taunus	DE
Asia/Dhaka	4890272253589	Kushtia	BD
Europe/London	8135764064264	Hartley	GB
America/Chicago	5324848365028	Shreveport	US
Asia/Kolkata	9562987373283	Chharra	IN
Asia/Kolkata	2695275445472	Chamba	IN
America/New_York	1623787160942	Massapequa	US
America/Sao_Paulo	2356084206745	Alfenas	BR
Europe/Paris	7153773723928	Cavaillon	FR
America/Lima	4300080934520	Minas de Marcona	PE
Africa/Casablanca	6925144558344	Temara	MA
America/Puerto_Rico	2579121831162	Yauco	PR
Europe/Lisbon	4263947278444	Custoias	PT
Asia/Jakarta	6568982092535	Cibinong	ID
Europe/Rome	7333541354725	Tortona	IT
Europe/Moscow	3070425229543	Stupino	RU
Europe/Minsk	5055801932956	Vitebsk	BY
Europe/Moscow	0700401894504	Tver	RU
Europe/Rome	1710502295321	Perugia	IT
Asia/Yekaterinburg	6501402623759	Beryozovsky	RU
Europe/Rome	4782056700733	Somma Vesuviana	IT
Asia/Shanghai	0178080358325	Changzhi	CN
Europe/Paris	4699264516516	Le Chesnay	FR
Asia/Jakarta	4145695627340	Pekanbaru	ID
Asia/Tehran	4273952285726	Nowshahr	IR
Europe/Kiev	6619776276614	Hlukhiv	UA
America/Chicago	2660345968700	Abilene	US
America/Lima	9574310948105	Chosica	PE
Africa/Lagos	3380408568584	Gaya	NG
Asia/Manila	2137447824857	Maasin	PH
Australia/Sydney	2820143520061	Baulkham Hills	AU
Africa/Dar_es_Salaam	3346683475849	Magomeni	TZ
Europe/Warsaw	2630105532557	Reda	PL
Europe/London	1252005952450	Southsea	GB
Asia/Kolkata	8834879534913	Robertsonpet	IN
America/Chicago	7020257100271	Hueytown	US
Africa/Casablanca	3626546863755	Azrou	MA
Asia/Tokyo	8155453089347	Shinshiro	JP
Europe/Brussels	1625742941795	Gembloux	BE
America/Los_Angeles	9100000918013	Riverbank	US
America/Mexico_City	4970180571163	Guanajuato	MX
